UniqueId,AdminUnit,CalFireIncident,CanonicalUrl,Counties,CrewsInvolved,Dozers,Engines,Extinguished,Fatalities,Featured,Final,Helicopters,Injuries,Latitude,Location,Longitude,MajorIncident,Name,PercentContained,PersonnelInvolved,Description,Started,Status,Updated,Label
10.42.0.211-104.244.43.227-47931-443-6,CAL FIRE San Benito Monterey Unit,TRUE,/incidents/2017/5/17/lonoak-fire/,Monterey,,,,2018-01-09T09:59:00Z,0,FALSE,TRUE,,,36.2771,"Lonoak Road and Airline Road, east of King City",-120.94328,TRUE,Lonoak Fire,100,,"The Lonoak Fire started on May 17, 2017 off of Lonoak Road and Airline Road, east of King City (Monterey County) and burned 17 acres.",2017-05-17T15:18:00Z,Finalized,2018-01-09T09:59:00Z,0
183.79.250.251-10.42.0.151-443-57788-6,CAL FIRE/Riverside County Fire,TRUE,/incidents/2017/5/14/canyon-fire/,Riverside,,,,2018-01-09T09:56:00Z,16,FALSE,TRUE,,,33.88466,"Highway 79, south of Dump Road, Beaumont",-116.99229,FALSE,Canyon Fire,100,,"The Canton fire started on May 14, 2017 off Highway 79 and Dump Road, Beaumont (Riverside County) and burned 17 acres.",2017-05-14T12:51:00Z,Finalized,2018-01-09T09:56:00Z,1
10.42.0.151-10.42.0.1-52823-53-17,Kern County Fire Department,TRUE,/incidents/2017/6/2/elk-fire/,Kern,,,,2018-01-09T10:23:00Z,0,FALSE,TRUE,,,35.188,4 miles south of Buttonwillow ,-119.2877,FALSE,Elk Fire,100,,"The Elk Fire started on June 2, 2017 4 miles south of Buttonwillow in Kern County and burned 16 acres. ",2017-06-02T18:55:00Z,Finalized,2018-01-09T10:23:00Z,1
220.243.219.55-10.42.0.211-80-58237-6,CAL FIRE San Bernardino Unit,TRUE,/incidents/2017/5/29/matz-fire/,San Bernardino,,,,2018-01-09T10:22:00Z,0,FALSE,TRUE,,,34.04412,"Big Morongo Canyon Preserve, Morongo Valley",-116.55326,FALSE,Matz Fire,100,,"The Matz Fire started on May 29, 2017, in Big Morongo Canyon Preserve, Morongo Valley, in San Bernardino County and burned 16 acres.",2017-05-29T01:20:00Z,Finalized,2018-01-09T10:22:00Z,0
10.42.0.211-23.208.168.108-49616-443-6,CAL FIRE Fresno-Kings Unit,TRUE,/incidents/2017/5/28/rusty-fire/,Fresno,,,,2018-01-09T10:17:00Z,0,FALSE,TRUE,,,36.96642,"off Millerton Rd. and Rusty Spur Ln., 10 miles N. of Clovis",-119.58292,FALSE,Rusty Fire,100,,"The Rusty Fire started on May 28, 2017 off Millerton Rd and Rusty Spur Ln, 10 miles north of Clovis Fresno County and burned 16 acres.",2017-05-28T07:49:00Z,Finalized,2018-01-09T10:17:00Z,1
10.42.0.211-10.42.0.1-56145-53-17,CAL FIRE Tehama-Glenn Unit,TRUE,/incidents/2017/8/10/paskenta-fire/,Tehama,,,,2018-01-09T12:31:00Z,0,FALSE,TRUE,,,39.87983,Round Valley Rd and Paskenta Rd in Paskenta ,-122.5415,FALSE,Paskenta Fire ,100,,"The Paskenta Fire started on August 10,2017, off Round Valley Road and Paskenta Road in Paskenta (Tehama County) and burned 15 acres. ",2017-08-10T17:24:00Z,Finalized,2018-01-09T12:31:00Z,0
175.100.207.232-10.42.0.211-80-54250-6,CAL FIRE Nevada - Yuba - Placer Unit,TRUE,/incidents/2017/7/27/greenhorn-fire/,Nevada,,,,2018-01-09T12:06:00Z,3,FALSE,TRUE,,,39.16826,"Greenhorn Access Rd, Rollins Lake (Nevada Co)",-120.95498,FALSE,Greenhorn Fire,100,,"The Greenhorn Fire Started on July 27 2017 near Greenhorn Access Rd, Rollins Lake (Nevada County) and burned 15 acres.",2017-07-27T14:49:00Z,Finalized,2019-07-01T13:07:57.247Z,0
172.217.9.234-10.42.0.42-443-60936-6,CAL FIRE Lassen-Modoc Unit,TRUE,/incidents/2017/7/17/centerville-fire/,Modoc,,,,2018-01-09T11:58:00Z,2,FALSE,TRUE,,,41.45589,"County Road 60 and 54, Alturas",-120.56933,FALSE,Centerville Fire,100,,"The Centerville fire started on July 17, 2017 off County Road 60 and 54, alturas in Modoc County and burned 15 acres.",2017-07-17T13:38:00Z,Finalized,2018-01-09T11:58:00Z,1
10.42.0.211-72.30.3.43-34782-443-6,CAL FIRE San Benito-Monterey,TRUE,/incidents/2017/6/28/alvarado-fire/,Monterey,,,,2018-01-09T11:10:00Z,0,FALSE,TRUE,,,35.947,Alvarado Rd and Wunpost in the community of Bradley,-120.87492,FALSE,Alvarado Fire,100,,"The Alvarado Fire started on June 28, 2017 off of Alvarado Rd and Wunpost in the community of Bradley (Monterey County) and burned 15 acres.",2017-06-28T09:30:00Z,Finalized,2018-01-09T11:10:00Z,1
10.42.0.211-31.13.80.52-59176-443-6,CAL FIRE Tuolumne-Calaveras Unit,TRUE,/incidents/2017/5/28/lombardi-fire/,Calaveras,,,,2018-01-09T10:21:00Z,10,FALSE,TRUE,,,38.19906,"off Hwy 26 and Hwy 12, 4 miles SW of Mokelumne Hill",-120.83484,FALSE,Lombardi Fire,100,,"The Lombardi Fire started on May 28, 2017 off Hwy 26 and Hwy 12, 4 miles sw of Mokelumne Hill and burned 15 acres.",2017-05-28T15:30:00Z,Finalized,2018-01-09T10:21:00Z,0
192.229.173.173-10.42.0.151-80-38573-6,CAL FIRE Riverside Unit,TRUE,/incidents/2017/4/13/66-fire/,Riverside,,,,2018-01-09T09:50:00Z,4,FALSE,TRUE,,,33.56777,Avenue 66 and Hwy 111 near community of Mecca,-116.08003,FALSE,66 Fire,100,,"66 Fire started on April 13, 2017 near Avenue 66 and Highway 111, near the community of Mecca (Riverside County) and burned 30 acres.",2017-04-13T02:30:00Z,Finalized,2018-01-09T09:50:00Z,1
172.217.9.234-10.42.0.211-443-41391-6,Santa Barbara County Fire,TRUE,/incidents/2017/12/16/drum-fire/,Santa Barbara,,,,2018-01-09T13:49:00Z,3,FALSE,TRUE,,,34.71796,"off Drum Canyon Rd, south of Los Alamos",-120.27077,FALSE,Drum Fire,100,,"The Drum Fire started December 16, 2017 off Drum Canyon Rd, south of Los Alamos (Santa Barbara County) and burned 14 acres. It was contained on December 17, 2017. ",2017-12-16T12:21:00Z,Finalized,2019-07-09T13:53:15.45Z,0
172.217.7.16-10.42.0.151-443-37403-6,Santa Barbara County Fire,TRUE,/incidents/2017/12/14/coast-fire/,Santa Barbara,,,,2018-01-09T13:49:00Z,5,FALSE,TRUE,,,34.605358,"off the 3500 Block of Highway 1, south east of Lompoc",-120.414875,FALSE,Coast Fire,100,,"The Coast Fire started on December 14, 2017 off the 3500 Block of Highway 1, South east of Lompoc (Santa Barbara County) and burned 14 acres. It was contained on December 15, 2017.",2017-12-14T12:59:00Z,Finalized,2019-07-09T13:54:48.05Z,1
183.79.248.124-10.42.0.42-443-44609-6,CAL FIRE Butte Unit,TRUE,/incidents/2017/7/2/desabla-fire/,Butte,,,,2018-01-09T11:17:00Z,2,FALSE,TRUE,,,39.8629,"off Desabla Powerhouse Rd and Humbug Rd, Desabla",-121.6268,FALSE,Desabla Fire,100,,"The Desable Fire started on July 2, 2017 off Desabla Powerhouse Rd and Humbug Rd, Desabla and burned 14 acres.",2017-07-02T13:43:00Z,Finalized,2018-01-09T11:17:00Z,0
10.42.0.42-31.13.71.37-42652-443-6,CAL FIRE San Benito-Monterey Unit,TRUE,/incidents/2017/6/9/hog-fire/,Monterey,,,,2018-01-09T10:29:00Z,1,FALSE,TRUE,,,35.80375,"Hog Canyon Rd & Ranchita Canyon Rd, southeast of Parkfield",-120.52508,FALSE,Hog Fire,100,,"The Hog Canyon fire started on June 9, 2017 off of Hog Canyon Rd & Ranchita Canyon Rd, southeast of Parkfield in Monterey County and burned 14 acres.",2017-06-09T16:15:00Z,Finalized,2018-01-09T10:29:00Z,1
151.101.117.140-10.42.0.211-443-36834-6,CAL FIRE/Riverside County Fire,TRUE,/incidents/2017/5/18/moraga-fire/,Riverside,,,,2018-01-09T10:05:00Z,18,FALSE,TRUE,,,33.97155,"Avenue Juan Diaz and Riverside Drive, Jurupa Valley",-117.44148,FALSE,Moraga Fire,100,,"The Moraga Fire started on May 18, 2017 off of Avenue Juan Diaz and Riverside Drive, Jurupa Valley, Riverside County and burned 14 acres.",2017-05-18T17:25:00Z,Finalized,2018-01-09T10:05:00Z,0
171.84.4.11-10.42.0.211-80-46113-6,CAL FIRE Tuolumne-Calaveras Unit,TRUE,/incidents/2017/10/18/milton-fire/,Stanislaus,,,,2018-01-09T13:41:00Z,3,FALSE,TRUE,,,37.89532,off Milton Road and Sonora Road north of Woodward Reservoir Park,-120.84748,FALSE,Milton Fire,100,,"The Milton Fire started on October 18, 2017 off Milton Road and Sonora Road north of Woodward Reservoir Park (Stanislaus County) and burned 13 acres.",2017-10-18T12:53:00Z,Finalized,2018-01-09T13:41:00Z,0
10.42.0.211-10.42.0.1-54397-53-17,CAL FIRE Amador-El Dorado Unit,TRUE,/incidents/2017/7/25/woodland-fire/,El Dorado,,,,2018-01-09T12:06:00Z,2,FALSE,TRUE,,,38.69775,"Woodland Court, Community of Oak Hill",-120.73757,FALSE,Woodland Fire,100,,"The Woodland fire started on July 25, 2017 off Woodland Court, in the Community of Oak Hill in El Dorado County and burned 13 acres.",2017-07-25T14:13:00Z,Finalized,2018-01-09T12:06:00Z,0
10.42.0.211-10.42.0.1-59444-53-17,CAL FIRE Amador-El Dorado Unit,TRUE,/incidents/2017/7/12/rosado-fire/,El Dorado,,,,2018-01-09T11:53:00Z,6,FALSE,TRUE,,,38.67474,"off Rosado Rd, El Dorado Hills ",-121.06088,FALSE,Rosado Fire,100,,"The Rosado Fire fire started July 12 2017 off Rosado Rd, El Dorado Hills (El Dorado County) and burned 13 acres. ",2017-07-12T13:51:00Z,Finalized,2018-01-09T11:53:00Z,0
203.130.53.126-10.42.0.42-80-32957-6,CAL FIRE San Bernardino Unit / San Bernardino National Forest,FALSE,/incidents/2017/7/4/silver-fire/,San Bernardino,,,,2018-01-09T11:42:00Z,2,FALSE,TRUE,,,34.304722,"Off Hwy 138 & Sawpit Canyon Rd, southwest of Silverwood Lake",-117.3125,FALSE,Silver Fire,100,,"The Silver Fire started on July 4, 2017 off Hwy 138 & Sawpit Canyon Rd, southwest of Silverwood Lake (San Bernardino County and burned 13 acres.",2017-07-04T13:15:00Z,Finalized,2018-01-09T11:42:00Z,0
10.42.0.211-66.198.24.253-53271-443-6,CAL FIRE/Butte County Fire,TRUE,/incidents/2017/9/12/pacific-fire/,Butte,,,,2018-01-09T13:21:00Z,34,FALSE,TRUE,,,39.44257,"off Pacific Heights Road, west of Palermo",-121.60683,FALSE,Pacific Fire,100,,"The Pacific Fire started on September 12, 2017 off Pacific Heights Rd, west of Palmero in Butte County and burned 12 acres.",2017-09-12T17:24:00Z,Finalized,2018-01-09T13:21:00Z,1
172.217.3.110-10.42.0.211-80-49612-6,CAL FIRE San Diego Unit,TRUE,/incidents/2017/6/4/dehesa-fire/,San Diego,,,,2018-01-09T10:25:00Z,8,FALSE,TRUE,,,0,"off of Dehesa Rd and Sloane Canyon Rd, Dehesa",0,FALSE,Dehesa Fire,100,,"The Dehesa Fire started on June 4, 2017 off of Dehesa Rd and Sloane Canyon Rd, Dehesa in San Diego County and burned 12 acres. ",2017-06-04T11:04:00Z,Finalized,2018-01-09T10:25:00Z,1
10.42.0.1-10.42.0.42-53-19272-17,CAL FIRE San Luis Obispo Unit,TRUE,/incidents/2017/5/7/shandon-fire/,San Luis Obispo,,,,2018-01-09T09:55:00Z,0,FALSE,TRUE,,,35.6879,"Off Lucy Brown Rd, in Shandon",-120.3317,FALSE,Shandon Fire,100,,"The Shandon Fire started on May 7, 2017 off Lucy Brown Rd in Shandon (San Luis Obispo County) and burned 12 acres.",2017-05-07T16:41:00Z,Finalized,2018-01-09T09:55:00Z,0
10.42.0.211-10.42.0.1-24015-53-17,CAL FIRE/Riverside County Fire,TRUE,/incidents/2017/4/30/jameson-fire/,Riverside,,,,2018-01-09T09:54:00Z,0,FALSE,TRUE,,,33.7866,"Jameson Rd and Clay Canyon Dr., south of Corona",-117.5048,FALSE,Jameson Fire,100,,"The Jameson Fire started on April 20, 2017 off of Jameson Rd and Clay Canyon Dr., south of Corona in Riverside County and burned 12.5 acres. ",2017-04-30T19:43:00Z,Finalized,2018-01-09T09:54:00Z,0
203.205.158.62-10.42.0.151-80-43185-6,CAL FIRE Madera-Mariposa-Merced Unit,TRUE,/incidents/2017/12/31/taglio-fire/,Merced,,,,2018-01-09T10:05:00Z,0,FALSE,TRUE,,,37.21812,"Interstate 5 near Taglio Road, Gustine",-121.07761,FALSE,Taglio Fire,100,,"The Taglio Fire started on May 19, 2017 off of Interstate 5 and Taglio Road, Gustine (Merced County) and burned 12 acres.",1969-12-31T16:00:00Z,Finalized,2018-01-09T10:05:00Z,0
172.217.12.195-10.42.0.211-443-52816-6,CAL FIRE Sonoma-Lake-Napa Unit,TRUE,/incidents/2017/7/31/independence-fire/,Sonoma,,,,2018-01-09T12:15:00Z,4,FALSE,TRUE,,,38.70289,"Independence Lane, 2 miles south of Geyserville",-122.90217,FALSE,Independence Fire,100,,"The Independence Fire started July 31 2017 off Independence Lane, 2 miles south of Geyserville (Sonoma County) and burned 11 acres.",2017-07-31T23:17:00Z,Finalized,2018-01-09T12:15:00Z,1
172.217.3.106-10.42.0.211-443-38980-17,CAL FIRE Riverside Unit,TRUE,/incidents/2017/7/2/lisa-fire/,Riverside,,,,2018-01-09T11:16:00Z,8,FALSE,TRUE,,,33.913089,"off Gilman Springs Rd and Alessandro Blvd., east of Moreno Valley",-117.096233,FALSE,Lisa Fire,100,,"The Lisa Fire started on July 2, 2017 off Gilman Springs Rd and Alessandro Blvd, east of Moreno Valley and burned 11 acres.",2017-07-02T13:04:00Z,Finalized,2018-01-09T11:16:00Z,1
10.42.0.211-10.42.0.1-4170-53-17,CAL FIRE Tehama-Glenn Unit,TRUE,/incidents/2017/10/8/freeway-fire/,Tehama,,,,2018-01-09T13:31:00Z,4,FALSE,TRUE,,,40.24789,"off of Jelly Ferry Rd and I-5, north of Red Bluff",-122.255,FALSE,Freeway Fire,100,,"The Freeway Fire started on October 08, 2017 off of Jelly Ferry Rd and I-5, north of Red Bluff in Tehama County.",2017-10-08T12:15:00Z,Finalized,2018-01-09T13:31:00Z,1
10.42.0.211-23.194.140.128-42243-443-6,CAL FIRE Madera-Mariposa-Merced Unit,TRUE,/incidents/2017/9/20/dexter-fire/,Mariposa,,,,2018-01-09T13:23:00Z,12,FALSE,TRUE,,,37.76888,"Dexter Rd and Pine Lake Dr, 5 miles east of Coulterville",-120.15846,FALSE,Dexter Fire,100,,"The Dexter Fire started September 20 2017 near  Dexter Road and Pine Lake Dr, 5 miles east of Coulterville (Mariposa County)",2017-09-20T14:53:00Z,Finalized,2018-01-09T13:23:00Z,1
10.42.0.42-123.125.115.164-53516-443-6,CAL FIRE / Fresno County Fire,TRUE,/incidents/2017/9/11/shaver-fire/,Fresno,,,,2018-01-09T13:19:00Z,0,FALSE,TRUE,,,37.10067,"Indian Rock Rd and Musick Creek Lane, Community of Shaver Lake",-119.32109,FALSE,Shaver Fire,100,,"The Shaver fire started on September 11, 2017 off Indian Rock Rd and Musick Creek Lane, Community of Shaver Lake in Fresno County and burned 9 acres.",2017-09-11T10:00:00Z,Finalized,2018-01-09T13:19:00Z,1
172.217.12.195-10.42.0.42-443-54487-6,CAL FIRE Amador-El Dorado Unit,TRUE,/incidents/2017/8/28/sandra-fire/,Amador,,,,2018-01-09T12:46:00Z,2,FALSE,TRUE,,,38.34421,"Butte Mountain road, 3 miles east of Jackson",-120.72274,FALSE,Sandra Fire,100,,"The Sandra Fire started on August 28 2017, Off Butte Mountain, 3 miles east of Jackson (Amador County) and burned 8 acres.",2017-08-28T17:06:00Z,Finalized,2018-01-09T12:46:00Z,0
183.79.250.123-10.42.0.211-443-48380-6,Angeles National Forest,FALSE,/incidents/2017/8/3/rincon-fire/,Los Angeles,,,,2018-01-09T12:18:00Z,0,FALSE,TRUE,,,34.23925,"off Hwy 39 & East Fork Ave, north of Azusa",-117.85182,FALSE,Rincon Fire,100,,"The Rincon Fire started on August 3, 2017 off Hwy 39 & East Fork Ave, north of Azusa (Los Angeles County) and burned 10 acres.",2017-08-03T16:21:00Z,Finalized,2018-01-09T12:18:00Z,1
10.42.0.211-31.13.69.228-51825-443-6,CAL FIRE Nevada-Yuba-Placer Unit,TRUE,/incidents/2017/7/21/grizzly-fire/,Nevada,,,,2018-01-09T12:03:00Z,0,FALSE,TRUE,,,39.36902,"off of Grizzly Hill Rd & Turnagain Arm Rd, 8 miles northeast of Nevada City",-120.97586,FALSE,Grizzly Fire,100,,"The Grizzly Fire started on July 21, 2017 off of Grizzly Hill Rd & Turnagain Arm Rd, 8 miles northeast of Nevada City in Nevada County and burned 10 acres.",2017-07-21T16:50:00Z,Finalized,2018-01-09T12:03:00Z,0
10.42.0.151-10.42.0.1-13431-53-17,CAL FIRE Shasta-Trinity Unit,TRUE,/incidents/2017/7/15/north-fire/,Shasta,,,,2018-01-09T11:56:00Z,0,FALSE,TRUE,,,40.48972,"Canyon Road and China Gulch, Happy Valley",-122.38619,TRUE,North Fire,100,,"The North fire started on July 15, 2017 off Canyon Road and China Gulch, Happy Valley in Shasta County and burned 8 acres.",2017-07-15T18:10:00Z,Finalized,2018-01-09T11:56:00Z,0
10.42.0.211-10.42.0.1-26019-53-17,CAL FIRE / Riverside County Fire,TRUE,/incidents/2017/7/13/navajo-fire/,Riverside,,,,2018-01-09T11:54:00Z,0,FALSE,TRUE,,,33.77896,"West 7th Street and Park Avenue, Perris",-117.24091,FALSE,Navajo Fire,100,,"The Navajo fire started on July 13, 2017 off west 7th Street and Park Avenue in Perris (Riverside County) and burned 10 acres.",2017-07-13T14:14:00Z,Finalized,2018-01-09T11:54:00Z,0
10.42.0.1-10.42.0.42-53-2446-17,CAL FIRE Butte Unit ,TRUE,/incidents/2017/7/12/rebie-fire/,Butte,,,,2018-01-09T11:53:00Z,0,FALSE,TRUE,,,39.50475,"Off Rebie way and Forbestown Rd, south east of Lake Oroville",-121.33785,TRUE,Rebie Fire,100,,"The Ribie fire started July 12, 2017 off Rebie way and Forbestown Rd, south east of Lake Oroville (Butte County) and burned 5 acres.",2017-07-12T13:55:00Z,Finalized,2018-01-09T11:53:00Z,1
172.217.10.10-10.42.0.151-443-41184-6,CAL FIRE/Riverside County Fire Department ,TRUE,/incidents/2017/7/3/canyon-fire/,Riverside,,,,2018-01-09T11:41:00Z,0,FALSE,TRUE,,,33.91806,"Bolo Court and David Mountain Road, south of Beaumont",-116.99321,FALSE,Canyon Fire,100,,"The Canyon Fire started on June 3, 2017 off of Bolo Court and David Mountain Road, south of Beaumont (Riverside County) and burned 10 acres.",2017-07-03T13:34:00Z,Finalized,2018-01-09T11:41:00Z,0
10.42.0.151-13.32.250.46-49074-443-6,CAL FIRE Nevada-Yuba-Placer Unit,TRUE,/incidents/2017/7/2/brewer-fire/,Nevada,,,,2018-01-09T11:16:00Z,2,FALSE,TRUE,,,39.08382,off Brewer Road and Conestoga Drive in Alta Sierra,-121.06656,FALSE,Brewer Fire,100,,"The Brewer Fire started on July 2, 2017 off Brewer Rd and Conestoga Dr in Alta Sierra and burned 10 acres.",2017-07-02T12:41:00Z,Finalized,2018-01-09T11:16:00Z,1
10.42.0.42-52.192.237.93-56727-443-6,CAL FIRE / Riverside County Fire,TRUE,/incidents/2017/6/18/lambs-fire/,Riverside,,,,2018-01-09T10:35:00Z,2,FALSE,TRUE,,,33.90965,"Manzanita Park and Roadrunner Dr., near Beaumont",-116.9669,FALSE,Lambs Fire,100,,"The Lambs fire started on June 18, 2017 off Manzanita Park and Roadrunner Dr., near Beaumont in Riverside County and burned 10 acres.",2017-06-18T12:28:00Z,Finalized,2018-01-09T10:35:00Z,0
10.42.0.151-31.13.80.5-57208-443-6,CAL FIRE/Riverside County Fire,TRUE,/incidents/2017/6/16/springs-fire/,Riverside,,,,2018-01-09T10:34:00Z,2,FALSE,TRUE,,,117.138741,"off Gilman Springs Road, south of Hwy 60 in Gilman Springs",33.939428,FALSE,Springs Fire,100,,"The Springs Fire started on June 17, 2017 off of Gilman Springs Rd, south of Hwy 60 in Gilman Springs in Riverside County and burned 10.8 acres.",2017-06-16T14:51:00Z,Finalized,2018-01-09T10:34:00Z,1
172.217.10.130-10.42.0.211-443-38204-6,Kern County Fire,TRUE,/incidents/2017/6/5/pine-fire/,Kern,,,,2018-01-09T10:27:00Z,0,FALSE,TRUE,,,35.564124,"Pine Mountain Rd., 10 miles NE of Bakersfield",-118.796513,FALSE,Pine Fire,100,,"The Pine Fire started on June 5, 2017 on Pine Mountain Road, northeast of Bakersfield in Kern County and burned 9 acres.",2017-06-05T14:02:00Z,Finalized,2018-01-09T10:27:00Z,0
10.42.0.211-10.42.0.1-32219-53-17,CAL FIRE/Riverside County Fire,TRUE,/incidents/2017/6/4/shirleon-fire/,Riverside,,,,2018-01-09T10:26:00Z,0,FALSE,TRUE,,,33.87107,"Old Banning Idyllwild Road & Mount Edna Road, Banning",-116.88097,FALSE,Shirleon Fire ,100,,"The Shirleon Fire started on June 4, 2017 Old Banning Idyllwild Road & Mount Edna Road, Banning in Riverside County and burned 7 acres.",2017-06-04T16:48:00Z,Finalized,2018-01-09T10:26:00Z,1
172.217.10.74-10.42.0.211-443-34920-6,CAL FIRE Nevada-Yuba-Placer Unit,TRUE,/incidents/2017/5/29/twenty-fire/,Yuba,,,,2018-01-09T10:22:00Z,0,FALSE,TRUE,,,39.23205,"off Hwy 20 and Escheman Ln, East of Brown",-121.376,FALSE,Twenty Fire,100,,"The Twenty Fire started on May 29, 2017 off Hwy 20 and Escheman Ln, East of Brown's Valley (Yuba County) and burned 3.5 acres.",2017-05-29T15:31:00Z,Finalized,2018-01-09T10:22:00Z,1
172.217.10.42-10.42.0.151-443-59140-6,Kern County Fire Department,TRUE,/incidents/2017/5/28/champagne-fire/,Kern,,,,2018-01-09T10:17:00Z,7,FALSE,TRUE,,,34.87128,10 miles West of Rosamond,-118.35296,FALSE,Champagne Fire,100,,"The Champagne Fire started on n May 28, 2017 10 miles east of Rosamond in Kern County and burned 10 acres.",2017-05-28T10:59:00Z,Finalized,2018-01-09T10:17:00Z,0
172.217.12.170-10.42.0.42-443-59438-6,CAL FIRE/Riverside County Fire,TRUE,/incidents/2017/5/23/moreno-fire/,Riverside,,,,2018-01-09T10:08:00Z,1,FALSE,TRUE,,,33.94673,Ironwood Avenue and Moreno Beach Drive,-117.17773,FALSE,Moreno Fire,100,,"The Moreno Fire started on May 23, 2017 off of Ironwood Avenue and Moreno Beach Drive, Moreno Valley (Riverside County) and burned 10 acres.",2017-05-23T13:13:00Z,Finalized,2018-01-09T10:08:00Z,1
10.42.0.151-64.71.142.125-40356-443-6,CAL FIRE San Benito-Monterey Unit ,TRUE,/incidents/2017/4/24/soledad-fire/,Monterey,,,,2018-01-09T09:51:00Z,0,FALSE,TRUE,,,36.44141,"Highway 101 & Front Street, north of Soledad ",-121.34695,FALSE,Soledad Fire,100,,"The Soledad Fire started on April 24, 2017, off of Highway 101 and Front Street, north of Soledad in Monterey County and burned 8 acres.",2017-04-24T12:06:00Z,Finalized,2018-01-09T09:51:00Z,0
151.101.117.140-10.42.0.211-443-36819-6,CAL FIRE Sonoma-Lake-Napa Unit,TRUE,/incidents/2017/10/9/pressley-fire-central-lnu-complex/,Sonoma,,,,2018-01-09T13:34:00Z,4,FALSE,TRUE,,,38.36685,east of Rohnert Park,-122.64001,TRUE,Pressley Fire (Central LNU Complex),100,,"The Pressley Fire started on October 09, 2017 east of Rohnert Park in Sonoma County. 10/13/17 Pm absorbed into the Nuns Fire",2017-10-09T01:30:00Z,Finalized,2018-01-09T13:34:00Z,0
10.42.0.211-52.84.37.172-51888-443-6,CAL FIRE Sonoma-Lake-Napa Unit,TRUE,/incidents/2017/10/8/partrick-fire-central-lnu-complex/,Napa,,,,2018-01-09T13:33:00Z,0,FALSE,TRUE,,,38.31802,"off Partrick Rd, west of Napa",-122.39052,TRUE,Partrick Fire (Central LNU Complex),100,,"The Partrick Fire started on October 8, 2017 off off Partrick Rd, west of Napa in Napa County. 10/13/17 PM Absorbed into the Nuns Fire",2017-10-08T23:48:00Z,Finalized,2018-01-09T13:33:00Z,1
192.229.173.173-10.42.0.211-80-51964-6,Yosemite National Park,FALSE,/incidents/2017/9/7/rattlesnake-fire/,Mariposa,,,,2018-01-09T13:19:00Z,0,FALSE,TRUE,,,37.73596,Hwy 120 and Big Oak Flat Road near Foresta,-119.78256,FALSE,Rattlesnake Fire,100,,"The Rattlesnake Fire started on September 7, 2017, at Hwy 120 and Big Oak Flat Road, near Foresta (Mariposa County).",2017-09-07T15:00:00Z,Finalized,2018-01-09T13:19:00Z,1
172.217.2.168-10.42.0.42-443-41988-6,Klamath National Forest,FALSE,/incidents/2017/7/25/clear-complex-merged-into-eclipse-complex/,Siskiyou,,,,2018-01-09T12:05:00Z,0,FALSE,TRUE,,,41.702,"Clear Creek Drainage, 7 miles southwest of Happy Camp (Siskiyou County)",-123.508,FALSE,Clear Complex (merged into Eclipse Complex),100,,"The Clear Complex satarted on July 25th 2017 offClear Creek Drainage, 7 miles southwest of Happy Camp (Siskiyou County).",2017-07-25T12:45:00Z,Finalized,2018-01-09T12:05:00Z,0
10.42.0.211-77.234.44.200-47245-80-6,Modoc National Forest,FALSE,/incidents/2017/7/23/warner-mountain-lightning/,Modoc,,,,2018-01-09T12:04:00Z,1,FALSE,TRUE,,,41.338,Warner Mountain Ranger District on the Modoc National Forest,-120.304,FALSE,Warner Mountain Lightning,100,,The Warner Mountain Lightning Fire started off Warner Mountain Ranger District on the Modoc National Forest in Modoc County and burned 210 acres.,2017-07-23T00:00:00Z,Finalized,2018-01-09T12:04:00Z,1
10.42.0.211-10.42.0.1-27963-53-17,City of Orland Fire Department,FALSE,/incidents/2017/7/19/creek-fire/,Glenn,,,,2018-01-09T12:02:00Z,0,FALSE,TRUE,,,39.75425,"Stony Creek, Orland",-122.17657,FALSE,Creek Fire,100,,"The Creek Fire started on July 19, 2017 off of Stony Creek, Orland in Glenn County.",2017-07-19T17:30:00Z,Finalized,2018-01-09T12:02:00Z,0
174.35.73.108-10.42.0.42-80-50195-6,Lassen National Forest,FALSE,/incidents/2017/7/6/antelope-fire/,Lassen,,,,2018-01-09T11:45:00Z,4,FALSE,TRUE,,,40.6361,"10 Miles west of Eagle Lake, Lassen National Forest",-120.9643,FALSE,Antelope Fire,100,,"The Antelope Fire started on July 6, 2017 10 Miles west of Eagle Lake, Lassen National Forest (Lassen County).",2017-07-06T13:00:00Z,Finalized,2018-01-09T11:45:00Z,1
10.42.0.211-64.71.142.124-43396-443-6,Klamath National Forest,FALSE,/incidents/2017/7/4/klamath-fire/,Siskiyou,,,,2018-01-09T11:43:00Z,4,FALSE,TRUE,,,41.86609,"Off Hwy 96 & Dutch Creek Rd, east of Oak Knoll",-122.73031,FALSE,Klamath Fire,100,,"The Klamath Fire started on July 4, 2017 off Hwy 96 & Dutch Creek Rd, east of Oak Knoll (Siskiyou County).",2017-07-04T15:21:00Z,Finalized,2018-01-09T11:43:00Z,0
183.79.250.251-10.42.0.151-80-54468-6,Camp Pendleton Marine Corps Base,FALSE,/incidents/2017/6/28/cristianitos-fire/,San Diego,,,,2018-01-09T11:10:00Z,5,FALSE,TRUE,,,33.43513,off Cristianitos Rd. and Talega Rd.,-117.58252,FALSE, Cristianitos Fire,100,,"The Cristianitos Fire started on June 28, 2017, off Cristianitos Rd and Talega Rd on Camp Pendleton in San Diego County.",2017-06-28T17:56:00Z,Finalized,2018-01-09T11:10:00Z,1
